Month,Scheduled Operator,Country to/from,FLTS IN,PAX IN,SEATS IN,FLTS OUT,PAX OUT,SEATS OUT,FIN_Y,CAL_Y,Passengers In,Freight In,Mail In,Passengers Out,Freight Out,Mail Out,Year
2010-10-01,Solomon Airlines,Solomon Islands,13,1283,2028,13,1230,2028,2011,2010,1283,3.529,0,1230,12.162,0,2011.0
2010-10-01,South African Airways,South Africa,31,6092,8584,31,4748,8587,2011,2010,6092,47.191,1.242,4748,323.411,1.534,2011.0
2010-10-01,Strategic Airlines,Indonesia,15,1934,2340,15,1573,2340,2011,2010,,,,,,,
2010-10-01,Tasman Cargo Airlines,New Zealand,20,..,-,20,..,-,2011,2010,..,380.339,0,..,401.587,0,2011.0
2010-10-01,Thai Airways International,Thailand,177,43437,54779,177,32245,54779,2011,2010,43437,2763.145,191.919,32245,1154.2,3.779,2011.0
2010-10-01,Tiger Airways,Singapore,30,4309,5400,30,3529,5400,2011,2010,4309,0,0,3529,0,0,2011.0
2010-10-01,United Airlines,USA,62,22291,23188,62,17447,23188,2011,2010,22291,3.421,47.706,17447,479.051,7.535,2011.0
2010-10-01,United Parcel Service,China,-,..,-,5,..,..,2011,2010,..,..,..,..,2.642,0,2011.0
2010-10-01,United Parcel Service,Singapore,-,..,-,5,..,..,2011,2010,..,..,..,..,52.073,0,2011.0
2010-10-01,United Parcel Service,USA,33,..,..,-,..,-,2011,2010,..,1611.447,0,..,..,..,2011.0
2010-10-01,V Australia,Fiji,15,5097,5415,15,4249,5415,2011,2010,5097,32.558,0,4249,16.408,0,2011.0
2010-10-01,V Australia,South Africa,9,2643,3249,9,2331,3249,2011,2010,2643,8.408,0,2331,36.09,0,2011.0
2010-10-01,V Australia,Thailand,14,4879,5054,14,4342,5054,2011,2010,4879,215.336,0,4342,0.825,0,2011.0
2010-10-01,V Australia,USA,47,16563,16967,48,13381,17328,2011,2010,16563,299.21,0,13381,358.507,0,2011.0
2010-10-01,Vietnam Airlines,Vietnam,45,10377,13079,45,7556,13167,2011,2010,10377,416.436,0,7556,94.918,0,2011.0
2010-10-01,Virgin Atlantic Airways,UK,31,8571,9548,31,5676,9548,2011,2010,3117,51.106,0,1800,36.591,0,2011.0
2010-11-01,Aerolineas Argentinas,Argentina,17,2722,4199,17,3262,4199,2011,2010,1769,20.743,2.095,2397,62.04,0,2011.0
2010-11-01,Air Austral,Reunion,9,888,3354,9,764,3354,2011,2010,888,2.068,0,764,44.718,0,2011.0
2010-11-01,Air Caledonie,New Caledonia,31,3610,4395,30,3420,3960,2011,2010,3610,2.241,0.666,3420,73.328,1.811,2011.0
2010-11-01,Air Canada,Canada,29,6073,7818,29,6310,7808,2011,2010,6073,266.478,47.919,6310,217.709,18.072,2011.0
2010-11-01,Air China,China,61,12001,14640,61,12010,14640,2011,2010,12001,465.455,38.997,12010,194.994,6.677,2011.0
2010-11-01,Air Mauritius,Mauritius,9,1682,2590,8,1507,2292,2011,2010,1682,96.273,0.005,1507,52.875,0,2011.0
2010-11-01,Air New Zealand,New Zealand,591,94242,112954,592,95060,113164,2011,2010,94242,1883.004,311.346,95060,1779.074,8.663,2011.0
2010-11-01,Air Niugini,Papua New Guinea,103,7532,14159,103,8060,14278,2011,2010,7532,122.1,0.721,8060,237.323,13.543,2011.0
2010-11-01,Fiji Airways,Fiji,73,16912,21313,73,15502,21313,2011,2010,,,,,,,
2010-11-01,Air Vanuatu,Vanuatu,42,3706,7140,41,3792,6970,2011,2010,3706,10.995,3.193,3792,35.228,3.67,2011.0
2010-11-01,AirAsia X,Malaysia,90,26467,33930,90,27648,33930,2011,2010,26467,957.4,0,27648,70.3,0,2011.0
2010-11-01,Airlines PNG,Papua New Guinea,8,116,296,8,171,296,2011,2010,116,0.096,0.01,171,2.24,0.015,2011.0
2010-11-01,Asiana Airlines,Korea,30,6504,9300,30,7340,9300,2011,2010,6504,221.208,38.501,7340,129.059,0,2011.0
2010-11-01,British Airways,UK,60,15003,16710,60,12558,16710,2011,2010,8432,364.164,63.508,6954,166.878,0,2011.0
2010-11-01,Cathay Pacific Airways,Hong Kong (SAR),288,57635,72864,288,61677,72864,2011,2010,57635,4455.649,353.618,61677,2643.002,33.405,2011.0
2010-11-01,China Airlines,Taiwan,30,6035,9084,29,7721,8784,2011,2010,6035,198.819,11.756,7721,112.983,0.299,2011.0
2010-11-01,China Eastern Airlines,China,43,9898,12316,43,9343,12316,2011,2010,9898,193.325,12.456,9343,181.381,0.394,2011.0
2010-11-01,China Southern Airlines,China,103,18721,27860,103,21544,27860,2011,2010,18721,1020.048,65.157,21544,47.154,24.69,2011.0
2010-11-01,Continental Micronesia,Guam,9,942,1200,10,1083,1323,2011,2010,942,0.325,0,1083,0.789,0.008,2011.0
2010-11-01,Delta Air Lines,USA,28,6285,7784,28,7224,7784,2011,2010,6285,305.202,89.278,7224,232.055,0,2011.0
2010-11-01,Emirates,New Zealand,118,24155,42720,118,23508,42720,2011,2010,24155,1727.749,1.578,23508,960.341,0,2011.0
2010-11-01,Emirates,United Arab Emirates,270,62484,93700,270,60403,93700,2011,2010,49864,2421.989,173.551,47989,2214.534,1.518,2011.0
2010-11-01,Etihad Airways,United Arab Emirates,90,19692,24476,90,18567,24476,2011,2010,19070,863.293,73.194,18008,1048.305,30.094,2011.0
2010-11-01,Eva Air,Taiwan,8,1268,2016,8,1792,2016,2011,2010,1268,105.485,8.339,1792,26.669,0,2011.0
2010-11-01,Federal Express Corporation,China,-,..,-,21,..,..,2011,2010,..,..,..,..,28.785,0,2011.0
2010-11-01,Federal Express Corporation,USA,25,..,..,-,..,-,2011,2010,..,1087.656,24.58,..,..,..,2011.0
2010-11-01,Garuda Indonesia,Indonesia,134,18191,27145,134,18612,27145,2011,2010,18191,583.613,16.98,18612,142.862,0.191,2011.0
2010-11-01,Hawaiian Airlines,USA,16,3288,4091,16,3609,4086,2011,2010,3288,21.338,3.867,3609,32.743,0,2011.0
2010-11-01,Indonesia AirAsia,Indonesia,90,12456,16200,90,11829,16200,2011,2010,12456,0,0,11829,0,0,2011.0
2010-11-01,JALways,Japan,30,6761,7350,30,6682,7350,2011,2010,6761,72.816,173.811,6682,279.548,0.507,2011.0
2010-11-01,Jetstar,Fiji,17,2421,3003,17,2545,3003,2011,2010,2421,0,0,2545,0,0,2011.0
2010-11-01,Jetstar,Indonesia,73,14530,17784,75,14761,18264,2011,2010,17085,319.236,0,17928,14.126,7.841,2011.0
2010-11-01,Jetstar,Japan,104,22598,31425,105,23427,31725,2011,2010,22598,632.725,6.131,23427,250.902,20.564,2011.0
2010-11-01,Jetstar,New Zealand,159,21115,28122,159,22762,28125,2011,2010,21115,31.76,0,22762,42.536,18.201,2011.0
2010-11-01,Jetstar,Singapore,80,9954,14918,82,11663,15272,2011,2010,7399,23.463,0,8496,12.951,10.405,2011.0
2010-11-01,Jetstar,Thailand,25,5875,7525,26,6250,7826,2011,2010,5875,263.461,0,6250,21.193,3.655,2011.0
2010-11-01,Jetstar,USA,19,4845,5700,19,4950,5700,2011,2010,4845,114.478,6.495,4950,59.562,0.406,2011.0
2010-11-01,Jetstar,Vietnam,18,2355,2904,18,2794,2904,2011,2010,2355,7.447,0,2794,0.328,0,2011.0
2010-11-01,Jetstar Asia,Singapore,30,3271,5400,30,3748,5400,2011,2010,3271,0,0,3748,0,0,2011.0
2010-11-01,Korean Air,Korea,77,11846,19512,77,13918,19512,2011,2010,11846,1114.708,91.47,13918,428.779,3.718,2011.0
2010-11-01,LATAM Airlines,Chile,26,4823,6656,25,5377,6400,2011,2010,,,,,,,
2010-11-01,Malaysia Airlines,Malaysia,208,44097,58643,206,48443,58849,2011,2010,44097,3045.406,21.116,48443,1074.274,0,2011.0
2010-11-01,Nauru Airlines,Nauru,5,181,624,5,238,624,2011,2010,,,,,,,
2010-11-01,Pacific Air Express,Papua New Guinea,10,..,-,10,..,-,2011,2010,..,2.487,0,..,94.892,0,2011.0
2010-11-01,Pacific Air Express,Solomon Islands,4,..,-,4,..,-,2011,2010,..,5.483,0,..,42.836,0,2011.0
2010-11-01,Virgin Australia,Fiji,72,11159,12960,71,11022,12780,2011,2010,11159,7.983,0,11022,19.784,0,2011.0
2010-11-01,Virgin Australia,Indonesia,119,16536,21420,118,15845,21240,2011,2010,16536,0,0,15845,0,0,2011.0
2010-11-01,Virgin Australia,New Zealand,306,35203,55080,306,40645,55080,2011,2010,35203,110.363,0,40645,73.116,0,2011.0
2010-11-01,Virgin Australia,Papua New Guinea,17,1756,3060,17,1963,3060,2011,2010,1756,0,0,1963,16.102,0,2011.0
2010-11-01,Virgin Australia,Solomon Islands,9,908,1620,9,981,1620,2011,2010,908,0,0,981,4.956,0,2011.0
2010-11-01,Virgin Australia,Thailand,12,1268,2160,13,1363,2340,2011,2010,1268,0,0,1363,0,0,2011.0
2010-11-01,Virgin Australia,Tonga,9,1039,1620,9,1129,1620,2011,2010,1039,2.396,0,1129,0.883,0,2011.0
2010-11-01,Virgin Australia,Vanuatu,20,2519,3600,20,2271,3600,2011,2010,2519,3.011,0,2271,15.546,0,2011.0
2010-11-01,Philippine Airlines,Philippines,21,5192,7770,21,5099,7770,2011,2010,5192,248.815,0.365,5099,99.985,0,2011.0
2010-11-01,Virgin Samoa,Western Samoa,15,1327,2700,16,1730,2880,2011,2010,1327,0.419,0,1730,2.024,0,2011.0
2010-11-01,Qantas Airways,Argentina,13,2982,3965,13,3473,3988,2011,2010,2886,63.733,0,3351,33.732,1.055,2011.0
2010-11-01,Qantas Airways,China,34,6066,8633,36,6295,8662,2011,2010,5990,924.653,42.056,5665,111.502,3.655,2011.0
2010-11-01,Qantas Airways,Germany,30,11066,11896,30,9549,11703,2011,2010,3547,153.098,14.412,3162,16.33,54.482,2011.0
2010-11-01,Qantas Airways,Hong Kong (SAR),82,18775,22443,80,16676,22442,2011,2010,22998,1872.964,20.117,21444,630.041,37.052,2011.0
2010-11-01,Qantas Airways,India,12,3287,3549,13,3165,3860,2011,2010,611,47.717,0,494,1.055,1.047,2011.0
2010-11-01,Qantas Airways,Indonesia,16,2951,4747,16,3673,4751,2011,2010,2606,172.295,0,3243,111.593,3.235,2011.0
2010-11-01,Qantas Airways,Japan,43,10420,12488,42,9982,12115,2011,2010,10124,250.292,28.049,9751,279.467,41.482,2011.0
2010-11-01,Qantas Airways,Korea,..,..,..,1,..,..,2011,2010,..,..,..,..,19.188,0,2011.0
2010-11-01,Qantas Airways,New Caledonia,17,2624,3111,17,2880,3112,2011,2010,2263,0.175,0.339,2535,12.655,1.712,2011.0
2010-11-01,Qantas Airways,New Zealand,425,50466,60269,428,51567,62137,2011,2010,47890,1065.388,11.496,49483,1523.192,192.251,2011.0
2010-11-01,Qantas Airways,Papua New Guinea,51,2264,3774,52,2041,3848,2011,2010,2264,0,0,2041,0,0,2011.0
2010-11-01,Qantas Airways,Philippines,17,3657,4906,18,4137,5212,2011,2010,3344,64.22,6.354,3938,108.334,2.12,2011.0
2010-11-01,Qantas Airways,Singapore,86,20246,23202,87,17319,23588,2011,2010,39416,1499.115,68.633,34606,1696.842,183.749,2011.0
2010-11-01,Qantas Airways,South Africa,29,7152,10162,29,7073,10185,2011,2010,6688,110.417,5.036,6639,49.183,13.341,2011.0
2010-11-01,Qantas Airways,UK,115,34991,40058,114,33620,39889,2011,2010,14151,459.634,63.366,13083,87.339,162.165,2011.0
2010-11-01,Qantas Airways,USA,189,44027,50721,189,45280,52093,2011,2010,39445,2192.77,241.948,41346,379.3,146.538,2011.0
2010-11-01,Qatar Airways,Qatar,30,4414,7770,30,4325,7770,2011,2010,4414,392.088,0.079,4325,496.145,0.024,2011.0
2010-11-01,Royal Brunei Airlines,Brunei,43,6000,9911,42,6529,9626,2011,2010,6000,177.186,0.039,6529,214.922,0,2011.0
2010-11-01,Singapore Airlines,New Zealand,10,..,-,8,..,-,2011,2010,..,351.524,0,..,702.392,0,2011.0
2010-11-01,Singapore Airlines,Singapore,431,103298,129876,431,109665,129713,2011,2010,103298,6078.243,162.663,109665,3775.859,0.608,2011.0
2010-11-01,Solomon Airlines,Solomon Islands,13,1259,2028,13,1466,2028,2011,2010,1259,4.219,0,1466,8.71,0,2011.0
2010-11-01,South African Airways,South Africa,28,4460,7944,28,5581,7944,2011,2010,4460,66.762,1.43,5581,427.336,3.39,2011.0
2010-11-01,Strategic Airlines,Indonesia,10,757,1560,10,825,1560,2011,2010,,,,,,,
2010-11-01,Tasman Cargo Airlines,New Zealand,22,..,-,22,..,-,2011,2010,..,473.356,0,..,455.062,0,2011.0
2010-11-01,Thai Airways International,Thailand,183,30315,55247,183,35614,55241,2011,2010,30315,2931.16,213.23,35614,1091.385,7.434,2011.0
2010-11-01,Tiger Airways,Singapore,30,3647,5400,30,4099,5400,2011,2010,3647,0,0,4099,0,0,2011.0
2010-11-01,United Airlines,USA,59,19377,22066,59,19355,22066,2011,2010,19377,6.812,86.586,19355,443.091,4.153,2011.0
2010-11-01,United Parcel Service,Singapore,-,..,-,4,..,..,2011,2010,..,..,..,..,97.343,0,2011.0
2010-11-01,United Parcel Service,USA,33,..,..,-,..,-,2011,2010,..,1868.451,0,..,..,..,2011.0
2010-11-01,V Australia,South Africa,8,2248,2888,9,2366,3249,2011,2010,2248,6.633,0,2366,97.112,0,2011.0
2010-11-01,V Australia,Thailand,12,3355,4332,12,3616,4332,2011,2010,3355,191.052,0,3616,1.604,0,2011.0
2010-11-01,V Australia,USA,47,15007,16967,47,14356,16967,2011,2010,15007,328.892,0,14356,467.143,0,2011.0
2010-11-01,Vietnam Airlines,Vietnam,43,6875,12521,42,9164,12255,2011,2010,6875,504.312,0,9164,79.49,0,2011.0
2010-11-01,Virgin Atlantic Airways,UK,30,6322,9240,30,6868,9240,2011,2010,1885,49.33,0,1871,38.733,0,2011.0
2010-12-01,Aerolineas Argentinas,Argentina,18,3735,4446,18,4407,4446,2011,2010,2669,22.705,1.906,3330,65.099,0,2011.0
2010-12-01,Air Austral,Reunion,9,1145,3354,8,861,2990,2011,2010,1145,0.296,0,861,30.851,0,2011.0
2010-12-01,Air Caledonie,New Caledonia,31,5460,5741,33,4447,6096,2011,2010,5460,2.612,1.019,4447,156.458,2.616,2011.0
2010-12-01,Air Canada,Canada,31,7067,8449,31,7920,8449,2011,2010,7067,235.999,71.838,7920,209.888,47.813,2011.0
2010-12-01,Air China,China,79,14896,18960,79,17693,18960,2011,2010,14896,686.946,40.106,17693,297.676,8.055,2011.0
2010-12-01,Air Mauritius,Mauritius,12,2183,3484,13,3485,3782,2011,2010,2183,80.994,0.011,3485,37.688,0,2011.0
2010-12-01,Air New Zealand,New Zealand,683,102312,130780,684,115978,131426,2011,2010,102312,1883.423,426.259,115978,1645.151,63.47,2011.0
2010-12-01,Air Niugini,Papua New Guinea,106,9193,14840,102,7560,14240,2011,2010,9193,128.136,0.885,7560,276.225,15.734,2011.0
2010-12-01,Fiji Airways,Fiji,86,17403,23906,86,19995,23906,2011,2010,,,,,,,
2010-12-01,Air Vanuatu,Vanuatu,45,4090,7650,45,4932,7650,2011,2010,4090,4.522,4.744,4932,43.148,4.509,2011.0
2010-12-01,AirAsia X,Malaysia,119,30797,44863,119,42149,44863,2011,2010,30797,1012,0,42149,224.5,0,2011.0
2010-12-01,Airlines PNG,Papua New Guinea,9,178,333,9,133,333,2011,2010,178,0.368,0.01,133,2.156,0.015,2011.0
2010-12-01,Asiana Airlines,Korea,31,7165,9610,31,8099,9610,2011,2010,7165,193.962,44.177,8099,138.5,0,2011.0
2010-12-01,British Airways,UK,59,14312,16500,59,15808,16501,2011,2010,7967,281.306,62.989,8277,177.56,0,2011.0
2010-12-01,Cathay Pacific Airways,Hong Kong (SAR),318,63178,81757,319,75159,81925,2011,2010,63178,3836.273,367.355,75159,3284.142,109.613,2011.0
2010-12-01,China Airlines,Taiwan,35,7499,10591,35,8838,10591,2011,2010,7499,167.323,13.516,8838,132.96,0,2011.0
2010-12-01,China Eastern Airlines,China,62,12807,17934,62,14742,17934,2011,2010,12807,262.281,14.85,14742,200.26,0.46,2011.0
2010-12-01,China Southern Airlines,China,106,18388,28757,106,26068,28757,2011,2010,18388,837.962,85.387,26068,103.164,31.607,2011.0
2010-12-01,Continental Micronesia,Guam,12,1130,1631,12,1276,1631,2011,2010,1130,0.087,0.002,1276,1.809,0.008,2011.0
2010-12-01,Delta Air Lines,USA,30,6726,8340,30,7755,8340,2011,2010,6726,312.319,89.891,7755,214.442,0,2011.0
2010-12-01,Emirates,New Zealand,124,27093,45012,124,28183,45012,2011,2010,27093,1588.092,0,28183,1105.89,14.807,2011.0
2010-12-01,Emirates,United Arab Emirates,279,70713,95430,279,77662,95430,2011,2010,59284,1873.507,186.342,52585,2394.751,11.108,2011.0
2010-12-01,Etihad Airways,United Arab Emirates,92,22361,25208,92,21764,25208,2011,2010,22011,651.807,74.049,20807,875.901,76.835,2011.0
2010-12-01,Eva Air,Taiwan,11,1820,2772,11,1962,2772,2011,2010,1820,38.701,8.855,1962,43.337,0,2011.0
2010-12-01,Federal Express Corporation,China,-,..,-,22,..,..,2011,2010,..,..,..,..,15.04,0,2011.0
2010-12-01,Federal Express Corporation,USA,29,..,..,-,..,-,2011,2010,..,1089.397,44.795,..,..,..,2011.0
2010-12-01,Garuda Indonesia,Indonesia,147,18798,29767,147,23495,29767,2011,2010,18798,489.945,5.928,23495,218.617,0,2011.0
2010-12-01,Hawaiian Airlines,USA,18,3667,4600,18,4307,4600,2011,2010,3667,5.936,0.698,4307,31.787,0,2011.0
2010-12-01,Indonesia AirAsia,Indonesia,115,11185,20700,114,16677,20520,2011,2010,11185,0,0,16677,0,0,2011.0
2010-12-01,Japan Airlines,Japan,31,5881,7595,31,7299,7595,2011,2010,5881,93.436,214.635,7299,188.95,0,2011.0
2010-12-01,Jetstar,Fiji,18,2300,3201,18,2613,3201,2011,2010,2300,0,0,2613,0,0,2011.0
2010-12-01,Jetstar,Indonesia,88,13636,20826,89,18106,21006,2011,2010,16557,258.191,0,22106,25.13,0.638,2011.0
2010-12-01,Jetstar,Japan,106,21998,32028,107,26667,32331,2011,2010,21998,431.583,3.62,26667,187.054,31.792,2011.0
2010-12-01,Jetstar,New Zealand,197,25042,34893,198,30813,35073,2011,2010,25042,33.576,2.483,30813,38.788,20.211,2011.0
2010-12-01,Jetstar,Singapore,89,11293,18861,88,16965,18681,2011,2010,8372,120.796,3.815,12965,99.473,13.276,2011.0
2010-12-01,Jetstar,Thailand,27,5855,8127,27,7620,8127,2011,2010,5855,244.827,0.363,7620,25.341,1.422,2011.0
2010-12-01,Jetstar,USA,18,4216,5400,18,5052,5400,2011,2010,4216,108.98,8.115,5052,33.4,0.271,2011.0
2010-12-01,Jetstar,Vietnam,17,1833,2758,17,2847,2847,2011,2010,1833,1.2,0,2847,0,0,2011.0
2010-12-01,Jetstar Asia,Singapore,31,3486,5580,31,4756,5580,2011,2010,3486,0,0,4756,0,0,2011.0
2010-12-01,Korean Air,Korea,80,13771,20235,80,17448,20235,2011,2010,13771,1101.839,105.427,17448,487.752,14.809,2011.0
2010-12-01,LATAM Airlines,Chile,28,5435,7168,28,6169,7168,2011,2010,,,,,,,
2010-12-01,Malaysia Airlines,Malaysia,212,50632,61142,209,57635,60782,2011,2010,50632,2396.412,23.604,57635,1391.251,0,2011.0
2010-12-01,Nauru Airlines,Nauru,5,239,624,5,259,624,2011,2010,,,,,,,
2010-12-01,Pacific Air Express,Papua New Guinea,-,..,-,10,..,..,2011,2010,..,..,..,..,82.803,0,2011.0
2010-12-01,Pacific Air Express,Solomon Islands,4,..,-,4,..,-,2011,2010,..,10.068,0,..,47.164,0,2011.0
2010-12-01,Virgin Australia,Fiji,86,10385,15480,89,13407,16020,2011,2010,10385,4.565,0,13407,15.306,0,2011.0
2010-12-01,Virgin Australia,Indonesia,122,14062,21960,122,15668,21960,2011,2010,14062,0,0,15668,0,0,2011.0
2010-12-01,Virgin Australia,New Zealand,315,37966,56700,317,48570,57060,2011,2010,37966,98.871,0,48570,68.599,0,2011.0
2010-12-01,Virgin Australia,Papua New Guinea,18,2161,3240,18,1978,3240,2011,2010,2161,2.938,0,1978,19.502,0,2011.0
2010-12-01,Virgin Australia,Solomon Islands,9,1040,1620,9,948,1620,2011,2010,1040,0,0,948,5.18,0,2011.0
2010-12-01,Virgin Australia,Thailand,14,1373,2520,13,1729,2340,2011,2010,1373,0,0,1729,0,0,2011.0
2010-12-01,Virgin Australia,Tonga,9,1255,1620,9,1384,1620,2011,2010,1255,2.928,0,1384,0.642,0,2011.0
2010-12-01,Virgin Australia,Vanuatu,21,1997,3780,21,2334,3780,2011,2010,1997,1.488,0,2334,16.29,0,2011.0
2010-12-01,Philippine Airlines,Philippines,24,4879,8744,24,8215,8744,2011,2010,4879,358.668,0,8215,125.435,0,2011.0
2010-12-01,Virgin Samoa,Western Samoa,18,2018,3240,19,2579,3420,2011,2010,2018,0.42,0,2579,1.511,0,2011.0
2010-12-01,Qantas Airways,Argentina,13,3190,3978,13,3410,3991,2011,2010,3121,100.759,0,3284,34.41,1.233,2011.0
2010-12-01,Qantas Airways,China,32,5183,8464,32,6530,8486,2011,2010,5096,547.554,29.938,6213,157.681,3.342,2011.0
2010-12-01,Qantas Airways,Germany,31,11333,12323,32,12519,12816,2011,2010,4197,120.016,16.215,4552,10.645,86.181,2011.0
2010-12-01,Qantas Airways,Hong Kong (SAR),84,18496,24466,85,20086,24817,2011,2010,20956,1435.319,20.905,23485,793.572,37.669,2011.0
2010-12-01,Qantas Airways,India,14,3829,4136,13,3709,3860,2011,2010,768,48.42,0,273,0.671,0.84,2011.0
2010-12-01,Qantas Airways,Indonesia,20,4608,5801,20,4889,5815,2011,2010,4007,117.294,0,4607,140.526,3.285,2011.0
2010-12-01,Qantas Airways,Japan,42,9507,12224,42,11826,12320,2011,2010,9119,183.798,40.512,11576,166.166,55.826,2011.0
2010-12-01,Qantas Airways,New Caledonia,16,2794,3004,16,2312,3000,2011,2010,2473,0.467,0.256,2118,11.255,3.264,2011.0
2010-12-01,Qantas Airways,New Zealand,452,53665,63987,449,61173,66717,2011,2010,49249,1093.155,24.09,57813,1229.14,221.529,2011.0
2010-12-01,Qantas Airways,Papua New Guinea,53,2779,3922,53,2191,3922,2011,2010,2779,0,0,2191,0,0,2011.0
2010-12-01,Qantas Airways,Philippines,17,3450,4925,17,4629,4931,2011,2010,3031,37.84,6.518,4386,84.953,2.554,2011.0
2010-12-01,Qantas Airways,Singapore,93,20866,24751,92,24094,24713,2011,2010,40500,1319.174,64.292,46876,1364.945,247.677,2011.0
2010-12-01,Qantas Airways,South Africa,30,8392,10617,30,7614,10597,2011,2010,7729,129.719,6.53,6860,68.196,14.76,2011.0
2010-12-01,Qantas Airways,UK,117,37408,43495,117,41112,43489,2011,2010,17188,396.536,73.645,15997,70.978,305.818,2011.0
2010-12-01,Qantas Airways,USA,203,47039,54098,204,50759,54941,2011,2010,42395,2173.441,345.758,46560,259.477,180.794,2011.0
2010-12-01,Qatar Airways,Qatar,31,5865,8181,30,6771,7922,2011,2010,5865,327.181,0.27,6771,423.267,0.023,2011.0
2010-12-01,Royal Brunei Airlines,Brunei,39,6924,11115,40,10301,11400,2011,2010,6924,113.629,0.08,10301,162.221,7.481,2011.0
2010-12-01,Singapore Airlines,New Zealand,8,..,-,7,..,-,2011,2010,..,379.364,0,..,811.765,0,2011.0
2010-12-01,Singapore Airlines,Singapore,452,109659,139712,455,127673,139543,2011,2010,109659,5556.991,200.897,127673,4012.791,4.812,2011.0
2010-12-01,Solomon Airlines,Solomon Islands,18,1656,2808,18,1545,2808,2011,2010,1656,5.513,0,1545,22.248,0,2011.0
2010-12-01,South African Airways,South Africa,31,6105,8764,31,6459,8831,2011,2010,6105,132.042,4.085,6459,290.278,2.618,2011.0
2010-12-01,Strategic Airlines,Indonesia,24,1248,3744,24,2335,3744,2011,2010,,,,,,,
2010-12-01,Tasman Cargo Airlines,New Zealand,17,..,-,17,..,-,2011,2010,..,399.096,0,..,379.687,0,2011.0
2010-12-01,Thai Airways International,Thailand,196,37594,60145,195,49629,59840,2011,2010,37594,2526.568,303.064,49629,1204.676,3.113,2011.0
2010-12-01,Tiger Airways,Singapore,31,3209,5580,31,5432,5580,2011,2010,3209,0,0,5432,0,0,2011.0
2010-12-01,United Airlines,USA,93,28292,34782,91,32204,34034,2011,2010,28292,58.308,155.326,32204,536.561,5.478,2011.0
2010-12-01,United Parcel Service,China,-,..,-,5,..,..,2011,2010,..,..,..,..,3.955,0,2011.0
2010-12-01,United Parcel Service,Singapore,-,..,-,5,..,..,2011,2010,..,..,..,..,42.856,0,2011.0
2010-12-01,United Parcel Service,USA,31,..,..,-,..,-,2011,2010,..,1591.382,0,..,..,..,2011.0
2010-12-01,V Australia,South Africa,12,3812,4332,11,3155,3971,2011,2010,3812,1.673,0,3155,91.99,0,2011.0
2010-12-01,V Australia,Thailand,16,4124,5776,16,5627,5776,2011,2010,4124,177.452,0,5627,0,0,2011.0
2010-12-01,V Australia,USA,54,17977,19494,53,18418,19133,2011,2010,17977,291.963,0,18418,335.456,0,2011.0
2010-12-01,Vietnam Airlines,Vietnam,48,7231,14063,48,12776,14060,2011,2010,7231,380.88,0,12776,99.425,0,2011.0
2010-12-01,Virgin Atlantic Airways,UK,29,6794,8932,29,8374,8932,2011,2010,2511,23.798,0,2429,33.903,0,2011.0
2011-01-01,Aerolineas Argentinas,Argentina,21,3701,5187,21,3034,5187,2011,2011,2738,16.689,1.5,1645,30.952,0,2011.0
2011-01-01,Air Austral,Reunion,9,1218,3354,9,1305,3354,2011,2011,1218,1.113,0,1305,19.063,0,2011.0
2011-01-01,Air Caledonie,New Caledonia,39,6715,7339,39,5268,7174,2011,2011,6715,3.358,0.354,5268,69.569,1.982,2011.0
